order_id,customer_id,order_date,total_amount,region_id,channel_id,order_item_id,product_id,quantity,price_x,total_price,product_name,price_y,supplier_id,category_id
1458,1020,2025-02-05,3718.6,3,1,7529,486,5,930.77,4653.85,Baby Shampoo,232.27,12,
1462,1969,2025-07-20,3577.24,4,1,8469,743,2,1157.33,2314.66,Tender Coconut,201.69,14,
1463,2884,2024-12-01,7918.2,1,3,9708,990,2,151.31,302.62,Lady Finger,274.75,93,
1463,2884,2024-12-01,7918.2,1,3,11156,567,5,287.18,1435.9,Chundo,213.86,50,
1464,582,2024-08-23,4759.55,4,2,9883,209,2,559.92,1119.84,Frozen Chapati,304.25,79,
1465,1290,2025-03-30,3638.46,4,4,881,341,4,236.4,945.6,Deodorant,354.59,36,
1465,1290,2025-03-30,3638.46,4,4,4449,922,5,718.9,3594.5,Lemon Pickle,281.69,97,
1465,1290,2025-03-30,3638.46,4,4,10182,156,1,684.14,684.14,Glue,234.16,73,
1466,2701,2024-12-04,7699.45,4,1,3158,528,5,1228.13,6140.650000000001,Giloy Tablets,273.0,21,
1466,2701,2024-12-04,7699.45,4,1,10799,777,3,918.96,2756.88,Baby Carrier,109.4,55,
1467,1073,2025-04-04,2233.19,6,2,9337,340,2,916.46,1832.92,Frozen Fruits,270.32,7,
1468,286,2025-05-08,9117.43,4,4,6406,617,1,326.2,326.2,Aquarium Cleaner,143.89,38,
1468,286,2025-05-08,9117.43,4,4,6809,691,3,1256.22,3768.66,Wet Wipes,232.65,18,
1468,286,2025-05-08,9117.43,4,4,7554,222,1,118.31,118.31,Refined Oil,189.18,61,
1469,949,2025-01-10,6936.92,2,4,10610,260,5,1395.65,6978.25,Bournvita,108.51,9,
1470,2938,2025-06-14,4606.08,1,2,437,993,4,1713.92,6855.68,Donuts,487.11,80,
1471,206,2025-04-14,7967.36,2,2,5936,817,4,1365.83,5463.32,Cake,361.87,90,
1472,1553,2025-07-18,9401.08,5,4,9029,385,4,282.35,1129.4,Nimbu Pani Mix,387.67,67,
1473,2996,2025-07-19,8001.37,6,1,2834,199,2,1519.45,3038.9,Sindoor,418.23,8,
1473,2996,2025-07-19,8001.37,6,1,4618,193,1,577.58,577.58,Organic Chana,434.83,24,
1473,2996,2025-07-19,8001.37,6,1,9049,420,1,127.23,127.23,Peanuts,44.91,94,
1474,698,2025-01-21,3390.11,4,3,3706,729,3,1526.61,4579.83,Pepsi,294.58,89,
1474,698,2025-01-21,3390.11,4,3,7562,116,5,358.75,1793.75,Instant Oats,449.75,94,
1475,430,2025-05-18,6583.5,5,3,4808,13,1,1439.43,1439.43,Dry Apple,303.31,95,
1476,1354,2025-06-02,1361.18,1,2,1184,79,4,1645.27,6581.08,Focaccia,352.59,44,
1476,1354,2025-06-02,1361.18,1,2,3280,464,4,602.76,2411.04,Khakhra,21.59,46,
1478,2912,2024-10-26,8112.54,5,3,9725,623,5,341.59,1707.9499999999998,Instant Tea,224.98,37,
1479,730,2025-07-25,9906.75,6,4,193,24,1,1272.44,1272.44,Rice Flour,202.37,51,
1479,730,2025-07-25,9906.75,6,4,8376,425,1,913.47,913.47,Aloo Bhujia,315.09,34,
1480,866,2025-02-07,5103.03,2,4,2778,334,4,401.82,1607.28,Rajma,271.15,12,
1482,2474,2025-04-23,8044.29,2,4,1318,960,3,1019.11,3057.33,Honey,489.72,96,
1483,1257,2025-01-17,1714.34,6,3,10193,867,5,652.08,3260.4,Mint,167.66,40,
1483,1257,2025-01-17,1714.34,6,3,11365,477,5,1397.8,6989.0,Instant Pancake,256.76,39,
1484,2615,2024-08-08,3732.53,1,4,8040,377,2,658.89,1317.78,Cat Food,95.69,74,
1484,2615,2024-08-08,3732.53,1,4,9358,50,3,1012.56,3037.68,Instant Coffee,373.98,41,
1485,1753,2025-02-01,6428.46,1,1,5713,119,3,836.9,2510.7,South Indian Pickle,18.95,35,
1485,1753,2025-02-01,6428.46,1,1,6864,75,1,517.43,517.43,Shankh,39.32,68,
1485,1753,2025-02-01,6428.46,1,1,10053,586,5,138.94,694.7,Dustbin,409.8,56,
1486,1797,2024-09-15,6032.32,6,3,11435,911,2,1499.03,2998.06,Razor,113.07,57,
1487,1549,2025-01-25,7087.7,2,1,3213,866,4,911.05,3644.2,Monster,328.72,55,
1487,1549,2025-01-25,7087.7,2,1,6292,690,2,981.24,1962.48,Pen,90.13,22,
1487,1549,2025-01-25,7087.7,2,1,7656,790,2,1060.34,2120.68,Balushahi,53.85,86,
1487,1549,2025-01-25,7087.7,2,1,8513,331,4,1648.21,6592.84,Fish Pickle,236.88,36,
1487,1549,2025-01-25,7087.7,2,1,9984,1,2,1159.69,2319.38,Drying Stand,259.71,72,
1487,1549,2025-01-25,7087.7,2,1,11596,197,4,1915.85,7663.4,Ragi Flour,24.47,65,
1488,1521,2024-11-16,6673.66,6,3,2701,655,2,236.74,473.48,Cough Syrup,307.41,97,
1488,1521,2024-11-16,6673.66,6,3,6104,768,3,475.56,1426.68,Instant Oats,478.2,36,
1488,1521,2024-11-16,6673.66,6,3,10747,541,4,992.85,3971.4,Soan Papdi,384.44,23,
1489,393,2024-09-11,8836.43,4,2,124,20,4,1339.55,5358.2,Jeera Soda,82.69,1,
1489,393,2024-09-11,8836.43,4,2,2780,855,2,107.34,214.68,Ker Sangri Pickle,219.57,56,
1489,393,2024-09-11,8836.43,4,2,4121,250,4,1735.41,6941.64,Organic Mango,133.99,48,
1489,393,2024-09-11,8836.43,4,2,9365,434,4,1685.5,6742.0,Jeera Soda,310.26,71,
1490,863,2024-08-21,2954.4,2,3,2118,105,5,1430.77,7153.85,Measuring Cups,421.23,46,
1490,863,2024-08-21,2954.4,2,3,5965,663,1,1610.39,1610.39,Black Urad,265.38,62,
1490,863,2024-08-21,2954.4,2,3,8544,757,2,118.5,237.0,Catch Soda,252.84,27,
1490,863,2024-08-21,2954.4,2,3,11380,647,5,1562.59,7812.95,Feeding Bottle,199.09,2,
1491,18,2025-06-12,9650.65,3,4,1262,610,4,1808.13,7232.52,Masala Milk Mix,427.14,86,
1491,18,2025-06-12,9650.65,3,4,9718,981,1,808.44,808.44,Energy Drink,473.04,16,
1491,18,2025-06-12,9650.65,3,4,11827,138,1,1179.36,1179.36,Til Laddu,396.44,79,
1492,4,2024-10-13,2740.01,2,4,8810,633,4,1186.12,4744.48,Frozen Tikki,388.63,18,
1493,2235,2025-07-19,2313.86,1,2,5119,793,5,1723.84,8619.199999999999,Pure Mustard Oil,111.88,80,
1494,2204,2025-02-26,8288.02,2,1,9065,458,2,620.51,1241.02,Frozen Berries,454.42,96,
1494,2204,2025-02-26,8288.02,2,1,10801,774,4,359.77,1439.08,Cluster Beans,353.79,65,
1495,473,2024-11-07,1204.76,6,1,7128,852,3,281.07,843.21,Macadamia,213.92,20,
1495,473,2024-11-07,1204.76,6,1,10849,907,4,1176.55,4706.2,Tomato Pickle,127.65,83,
1496,2684,2025-07-01,1207.88,1,1,4611,698,3,1238.02,3714.06,Coconut,102.9,40,
1497,2660,2024-12-24,8826.65,4,1,4075,253,4,143.91,575.64,Bottle Gourd,366.55,10,
1497,2660,2024-12-24,8826.65,4,1,5804,484,4,1240.96,4963.84,Organic Ghee,11.54,78,
1497,2660,2024-12-24,8826.65,4,1,8892,11,4,1190.34,4761.36,Digestive Drink Mix,342.38,53,
1498,1598,2025-01-07,1858.86,4,3,10970,840,1,184.77,184.77,Fruit Juices,454.6,42,
1499,1742,2024-12-23,6299.61,3,4,2152,561,1,1805.4,1805.4,Apple Cider Vinegar,266.3,52,
1499,1742,2024-12-23,6299.61,3,4,4185,628,4,711.46,2845.84,Lip Balm,137.99,32,
1500,491,2025-05-07,2456.2,6,1,1826,471,3,401.46,1204.3799999999999,Phenyl,432.78,57,
1501,1990,2024-08-21,3413.27,2,4,5434,709,4,1924.14,7696.56,Ready Poha,252.89,82,
1501,1990,2024-08-21,3413.27,2,4,6438,157,1,435.18,435.18,Frozen Butter,353.46,47,
1501,1990,2024-08-21,3413.27,2,4,10652,127,1,1181.77,1181.77,Mint,159.24,65,
1502,93,2024-12-30,3936.91,6,4,1343,723,1,398.3,398.3,Flaxseed Oil,442.02,82,
1504,2772,2024-09-22,5965.46,1,1,1535,737,5,625.1,3125.5,Fennel Seeds,431.24,78,
1504,2772,2024-09-22,5965.46,1,1,4128,25,4,295.3,1181.2,Electral,459.51,19,
1504,2772,2024-09-22,5965.46,1,1,7819,494,5,1108.61,5543.049999999999,Kulfi,73.25,39,
1505,2409,2025-04-23,2011.36,6,3,1037,836,1,1368.18,1368.18,Whisk,130.03,96,
1505,2409,2025-04-23,2011.36,6,3,5445,289,3,768.09,2304.27,Iced Tea Mix,286.54,77,
1505,2409,2025-04-23,2011.36,6,3,6090,623,1,291.35,291.35,Instant Tea,224.98,37,
1505,2409,2025-04-23,2011.36,6,3,9851,169,1,1031.41,1031.41,Til Laddu,89.14,4,
1507,571,2025-06-09,9836.8,3,4,1537,586,5,1317.81,6589.049999999999,Dustbin,409.8,56,
1507,571,2025-06-09,9836.8,3,4,3935,210,1,1870.39,1870.39,Sev,14.0,51,
1507,571,2025-06-09,9836.8,3,4,4636,307,2,909.2,1818.4,Instant Upma,458.14,11,
1508,2087,2025-04-29,3225.22,5,2,4664,371,1,613.05,613.05,Rice Cooker,236.31,28,
1508,2087,2025-04-29,3225.22,5,2,4954,184,1,1845.3,1845.3,Cardamom,272.48,68,
1509,130,2025-06-09,5595.59,1,4,3464,258,2,1979.79,3959.58,Instant Upma,246.91,8,
1509,130,2025-06-09,5595.59,1,4,6064,254,3,105.78,317.34000000000003,Pooja Box,257.94,8,
1510,1450,2025-01-24,3913.23,6,1,6137,521,5,1130.11,5650.549999999999,Buttermilk,55.53,8,
1511,690,2025-02-02,1344.84,4,4,1643,588,1,274.63,274.63,Strawberry Shake,222.18,40,
1511,690,2025-02-02,1344.84,4,4,3702,303,4,455.12,1820.48,Pickle in Oil,432.6,26,
1511,690,2025-02-02,1344.84,4,4,7944,361,1,678.49,678.49,Window Wiper,246.62,56,
1511,690,2025-02-02,1344.84,4,4,11560,737,4,743.62,2974.48,Fennel Seeds,431.24,78,
1512,2417,2024-12-24,8811.16,3,4,2040,550,4,540.27,2161.08,Plum Cake,95.2,2,
1513,243,2024-10-17,3232.41,5,4,8974,790,2,1170.89,2341.78,Balushahi,53.85,86,
1513,243,2024-10-17,3232.41,5,4,11891,365,2,1520.25,3040.5,Instant Kheer,81.21,83,
1514,1773,2025-04-24,5273.24,6,3,3175,848,3,1539.14,4617.42,Avocado Oil,79.18,18,
1514,1773,2025-04-24,5273.24,6,3,6153,494,4,1574.55,6298.2,Kulfi,73.25,39,
1515,86,2025-05-21,9444.31,5,1,781,662,1,1587.14,1587.14,Cleaning Cloth,497.35,37,
1516,2185,2025-05-26,2536.28,1,1,5747,120,5,1296.55,6482.75,Ready Curry,478.96,93,
1517,1247,2024-11-02,6411.82,1,3,5103,806,2,1761.87,3523.74,Thermos Flask,359.02,61,
1518,1115,2024-09-30,914.92,6,4,1578,990,2,1994.51,3989.02,Lady Finger,274.75,93,
1521,1167,2025-02-24,1463.59,4,4,7260,770,5,1604.48,8022.4,Scrub Pad,297.1,59,
1521,1167,2025-02-24,1463.59,4,4,8221,473,4,1591.33,6365.32,Vrat Sabudana,440.21,24,
1521,1167,2025-02-24,1463.59,4,4,10599,119,3,283.35,850.0500000000001,South Indian Pickle,18.95,35,
1522,2219,2025-06-20,2113.07,5,2,5417,538,4,1273.98,5095.92,Glass Cleaner,398.59,1,
1523,1793,2024-12-30,6763.11,6,1,8306,161,4,984.57,3938.28,Mango Chutney,91.88,86,
1524,1143,2025-02-18,2996.32,5,4,2802,960,3,1636.04,4908.12,Honey,489.72,96,
1524,1143,2025-02-18,2996.32,5,4,9742,883,1,192.92,192.92,Diya Stand,82.83,75,
1525,2214,2025-02-03,7608.51,4,3,2037,806,3,1292.17,3876.51,Thermos Flask,359.02,61,
1525,2214,2025-02-03,7608.51,4,3,11835,943,2,753.49,1506.98,Dry Anjeer,419.38,85,
1526,422,2024-11-13,7825.86,1,2,1189,892,5,608.03,3040.1499999999996,Teething Toy,52.99,17,
1526,422,2024-11-13,7825.86,1,2,6026,110,3,650.1,1950.3000000000002,Dussehra Bow & Arrow,52.75,90,
1527,164,2025-01-01,9998.83,2,4,888,842,5,1670.98,8354.9,Organic Milk,209.7,45,
1527,164,2025-01-01,9998.83,2,4,1204,67,1,1887.98,1887.98,Neem Oil,333.1,99,
1527,164,2025-01-01,9998.83,2,4,1901,610,2,1485.34,2970.68,Masala Milk Mix,427.14,86,
1527,164,2025-01-01,9998.83,2,4,3165,522,3,634.6,1903.8000000000002,Room Freshener,169.67,66,
1527,164,2025-01-01,9998.83,2,4,7859,397,3,150.86,452.58000000000004,Instant Soup Mix,289.72,54,
1528,2621,2024-11-16,7623.62,5,3,2253,772,2,1832.77,3665.54,Microwave Pasta,12.64,23,
1529,401,2025-07-11,4082.87,6,2,1207,509,5,1222.5,6112.5,Organic Noodles,102.23,37,
1529,401,2025-07-11,4082.87,6,2,1739,806,4,646.49,2585.96,Thermos Flask,359.02,61,
1529,401,2025-07-11,4082.87,6,2,3400,577,2,101.17,202.34,Frozen Ready Meal,477.21,70,
1530,2526,2025-07-25,9992.21,3,4,2636,771,2,1519.23,3038.46,Toast,389.64,99,
1530,2526,2025-07-25,9992.21,3,4,7620,130,3,1567.93,4703.79,Drain Cleaner,318.03,39,
1531,937,2025-02-11,6865.47,2,1,3304,744,5,1454.05,7270.25,Sticky Notes,488.83,95,
1531,937,2025-02-11,6865.47,2,1,3705,473,1,1349.41,1349.41,Vrat Sabudana,440.21,24,
1531,937,2025-02-11,6865.47,2,1,4971,186,3,1762.74,5288.22,Frozen Waffles,425.8,53,
1532,1328,2025-06-14,1723.68,2,2,10174,609,4,290.93,1163.72,Ready Dal Tadka,191.62,45,
1533,2625,2024-11-03,4437.73,5,4,7286,432,1,1792.88,1792.88,Aarti Book,487.36,8,
1534,661,2024-08-17,3788.68,1,4,8058,333,4,764.5,3058.0,Ghee Mysore Pak,306.81,66,
1535,269,2025-02-16,4741.58,1,2,4862,416,5,450.65,2253.25,Doughnut,405.42,54,
1535,269,2025-02-16,4741.58,1,2,11782,442,3,141.1,423.29999999999995,Chivda,244.02,80,
1537,849,2024-09-25,654.22,2,1,2295,64,2,1526.66,3053.32,Frozen Cutlets,124.35,56,
1538,1103,2025-04-01,572.63,4,1,6552,181,3,930.19,2790.57,Tomato Chutney,288.47,89,
1538,1103,2025-04-01,572.63,4,1,6801,433,4,296.81,1187.24,Apron,308.53,18,
1539,2027,2025-04-30,1631.78,2,1,9410,538,5,1789.79,8948.95,Glass Cleaner,398.59,1,
1541,256,2025-04-15,6467.97,1,2,1979,100,5,1489.86,7449.299999999999,Chopping Tray,138.77,72,
1541,256,2025-04-15,6467.97,1,2,2891,571,5,231.61,1158.0500000000002,Brown Bread,189.36,4,
1541,256,2025-04-15,6467.97,1,2,4233,997,3,1810.74,5432.22,Conditioner,96.01,62,
1541,256,2025-04-15,6467.97,1,2,8254,333,2,1019.69,2039.38,Ghee Mysore Pak,306.81,66,
1541,256,2025-04-15,6467.97,1,2,8785,931,4,109.88,439.52,Cat Collar,99.52,46,
1541,256,2025-04-15,6467.97,1,2,10655,961,3,142.73,428.18999999999994,Dry Anjeer,221.6,80,
1542,1276,2025-06-30,814.54,6,4,5127,522,3,168.31,504.93,Room Freshener,169.67,66,
1542,1276,2025-06-30,814.54,6,4,6009,724,2,245.33,490.66,Dry Coconut,320.01,81,
1542,1276,2025-06-30,814.54,6,4,6615,479,3,1329.7,3989.1000000000004,Baby Carrier,197.78,65,
1542,1276,2025-06-30,814.54,6,4,10212,985,1,104.21,104.21,Pressure Cooker,194.63,61,
1543,1036,2025-04-15,746.23,2,3,8249,645,5,189.94,949.7,Vrat Sabudana,216.88,46,
1544,224,2025-01-30,7371.01,1,3,3978,84,4,238.85,955.4,Frozen Veg Cutlet,110.21,21,
1544,224,2025-01-30,7371.01,1,3,7296,996,5,1194.45,5972.25,Glass Cleaner,319.29,77,
1545,2623,2024-08-19,1774.77,6,1,134,284,3,726.93,2180.79,Dog Harness,269.6,45,
1545,2623,2024-08-19,1774.77,6,1,2273,928,1,1391.59,1391.59,Dhokla Mix,42.2,28,
1545,2623,2024-08-19,1774.77,6,1,3927,904,4,448.34,1793.36,Dove,159.6,91,
1545,2623,2024-08-19,1774.77,6,1,3941,334,2,229.6,459.2,Rajma,271.15,12,
1545,2623,2024-08-19,1774.77,6,1,5675,541,2,697.39,1394.78,Soan Papdi,384.44,23,
1546,1135,2025-04-18,928.67,4,4,9280,845,3,1432.64,4297.92,Rakhi,350.78,79,
1547,2375,2025-04-01,7834.57,4,3,8508,195,3,1253.6,3760.7999999999997,Meat Masala,313.07,66,
1548,2681,2024-12-09,4421.55,3,2,3387,680,2,1862.41,3724.82,Vanilla Shake,171.96,99,
1548,2681,2024-12-09,4421.55,3,2,4774,150,3,534.38,1603.1399999999999,Soybean Oil,38.74,17,
1548,2681,2024-12-09,4421.55,3,2,8608,992,3,1193.12,3579.3599999999997,Jackfruit,110.89,65,
1549,2154,2024-09-27,5679.35,2,3,2150,43,3,951.49,2854.4700000000003,South Indian Pickle,444.57,92,
1549,2154,2024-09-27,5679.35,2,3,2229,356,2,1710.4,3420.8,Harpic,11.4,46,
1549,2154,2024-09-27,5679.35,2,3,7281,534,3,704.1,2112.3,Blended Oil,378.77,74,
1550,92,2025-01-31,8502.06,1,2,1896,489,1,1334.61,1334.61,Pet Vitamins,201.47,69,
1550,92,2025-01-31,8502.06,1,2,4746,979,1,379.61,379.61,Face Serum,322.37,98,
1550,92,2025-01-31,8502.06,1,2,8488,20,4,513.15,2052.6,Jeera Soda,82.69,1,
1551,490,2025-03-15,6993.25,4,2,11437,903,2,905.39,1810.78,Pet Water Bottle,238.68,29,
1552,2995,2025-01-08,6892.79,5,4,1147,353,3,884.77,2654.31,Ghee,53.34,97,
1552,2995,2025-01-08,6892.79,5,4,2417,918,1,1288.88,1288.88,Instant Oats,261.19,47,
1552,2995,2025-01-08,6892.79,5,4,3282,126,4,1952.25,7809.0,Amchur Powder,89.81,70,
1553,1263,2024-10-12,2990.01,2,3,6677,72,5,1111.88,5559.400000000001,Muskmelon,244.87,64,
1553,1263,2024-10-12,2990.01,2,3,8304,670,4,1194.32,4777.28,Almond Oil,190.67,12,
1554,148,2025-07-11,3175.95,5,1,6368,700,4,1530.41,6121.64,Frozen Paneer,112.59,71,
1555,91,2025-06-22,8346.44,5,2,3324,101,5,1671.55,8357.75,Oregano,30.14,23,
1555,91,2025-06-22,8346.44,5,2,6430,398,4,914.98,3659.92,Chicken Masala,150.78,20,
1556,1218,2025-03-01,5874.54,2,4,410,553,5,165.44,827.2,Cough Syrup,75.1,40,
1556,1218,2025-03-01,5874.54,2,4,1085,661,4,1303.26,5213.04,Sugarcane Juice,423.42,12,
1556,1218,2025-03-01,5874.54,2,4,9062,990,4,441.43,1765.72,Lady Finger,274.75,93,
1558,1377,2025-03-03,9388.34,6,3,5448,834,3,1877.03,5631.09,Bisleri Soda,126.04,34,
1558,1377,2025-03-03,9388.34,6,3,11016,57,1,1664.62,1664.62,Baby Powder,462.66,43,
1559,1752,2025-04-19,2476.94,3,3,584,379,3,135.04,405.12,Green Peas,157.37,81,
1559,1752,2025-04-19,2476.94,3,3,5438,356,1,1049.46,1049.46,Harpic,11.4,46,
1559,1752,2025-04-19,2476.94,3,3,9230,25,4,1479.15,5916.6,Electral,459.51,19,
1559,1752,2025-04-19,2476.94,3,3,9604,468,5,894.99,4474.95,Paper Pins,172.57,79,
1559,1752,2025-04-19,2476.94,3,3,9764,614,4,382.33,1529.32,Organic Sesame Oil,138.95,78,
1559,1752,2025-04-19,2476.94,3,3,10350,791,4,807.55,3230.2,Passion Fruit,98.17,99,
1560,1513,2025-03-08,1870.04,6,2,8215,532,1,893.72,893.72,Folder,498.79,20,
1560,1513,2025-03-08,1870.04,6,2,10292,367,1,1783.53,1783.53,Instant Chai Premix,331.76,17,
1561,1340,2025-04-11,5147.48,4,2,3209,965,1,1776.46,1776.46,Coconut Chutney Mix,121.05,23,
1561,1340,2025-04-11,5147.48,4,2,4752,308,3,1985.38,5956.14,Organic Dry Fruits,463.0,16,
1561,1340,2025-04-11,5147.48,4,2,5677,991,4,474.18,1896.72,Cloth Clips,488.33,75,
1562,1226,2024-11-08,4929.52,4,3,8103,521,2,1003.64,2007.28,Buttermilk,55.53,8,
1562,1226,2024-11-08,4929.52,4,3,11922,935,4,1070.0,4280.0,Probiotic Drink,315.66,49,
1563,1843,2025-05-08,9786.24,3,4,5402,771,4,1537.18,6148.72,Toast,389.64,99,
1563,1843,2025-05-08,9786.24,3,4,9240,739,2,152.95,305.9,Plum,364.5,78,
1564,1017,2024-08-27,7687.93,3,1,4918,477,3,647.64,1942.92,Instant Pancake,256.76,39,
1565,2100,2025-03-04,5569.98,5,2,1517,197,2,1677.32,3354.64,Ragi Flour,24.47,65,
1565,2100,2025-03-04,5569.98,5,2,2082,699,1,1818.27,1818.27,Tiffin Box,94.81,48,
1565,2100,2025-03-04,5569.98,5,2,11466,323,3,1589.67,4769.01,Baby Shampoo,99.82,89,
1566,67,2025-04-16,6658.55,6,3,1589,962,3,1648.73,4946.1900000000005,Tongs,482.0,68,
1566,67,2025-04-16,6658.55,6,3,9756,92,3,1722.61,5167.83,Paneer Masala,427.57,22,
1567,130,2024-08-18,8089.95,2,3,1075,249,2,1909.86,3819.72,Biscotti,24.59,54,
1567,130,2024-08-18,8089.95,2,3,1156,537,2,252.33,504.66,Ricotta,421.76,34,
1567,130,2024-08-18,8089.95,2,3,10641,255,3,535.95,1607.8500000000001,Pressure Cooker,175.66,54,
1568,1396,2025-04-19,6225.33,3,4,4183,878,2,1822.44,3644.88,Duck Eggs,449.44,84,
1568,1396,2025-04-19,6225.33,3,4,6651,64,2,1967.38,3934.76,Frozen Cutlets,124.35,56,
1570,663,2024-10-18,8954.86,6,4,750,672,4,306.69,1226.76,Microwave Pasta,195.74,40,
1570,663,2024-10-18,8954.86,6,4,1123,246,5,1431.3,7156.5,Black Cardamom,361.03,6,
1571,74,2025-04-09,8708.12,5,2,7079,444,1,329.57,329.57,Dustbin,418.73,60,
1571,74,2025-04-09,8708.12,5,2,10726,597,3,1455.66,4366.9800000000005,Organic Coriander,361.99,80,
1572,2131,2024-10-21,5985.95,1,2,270,756,2,1539.73,3079.46,Spicy Pickle,402.39,63,
1572,2131,2024-10-21,5985.95,1,2,2010,683,3,620.16,1860.48,Organic Turmeric,101.5,6,
1572,2131,2024-10-21,5985.95,1,2,6919,912,4,1333.37,5333.48,Organic Mustard Oil,456.19,82,
1573,2700,2025-03-26,2133.08,3,2,3039,880,5,1905.56,9527.8,Buffalo Ghee,350.01,25,
1573,2700,2025-03-26,2133.08,3,2,3741,848,3,401.74,1205.22,Avocado Oil,79.18,18,
1573,2700,2025-03-26,2133.08,3,2,11941,863,1,1890.93,1890.93,Hand Blender,405.64,60,
1574,805,2025-07-12,5658.47,6,1,1729,336,5,810.47,4052.3500000000004,Sattu Drink,245.44,99,
1574,805,2025-07-12,5658.47,6,1,3120,148,5,1071.98,5359.9,Cleaning Duster,231.7,4,
1574,805,2025-07-12,5658.47,6,1,11329,172,5,119.56,597.8,Coconut Water,302.64,84,
1575,460,2024-09-12,7018.31,6,3,4850,428,2,1013.98,2027.96,Chili Garlic Chutney,370.13,43,
1575,460,2024-09-12,7018.31,6,3,5685,45,3,1743.79,5231.37,Betel Leaves,62.3,4,
1577,2132,2024-12-16,2299.84,1,1,2379,25,1,113.66,113.66,Electral,459.51,19,
1578,1847,2024-09-23,9732.87,2,4,4737,494,5,364.19,1820.95,Kulfi,73.25,39,
1579,1465,2024-12-17,2739.2,2,3,4588,846,5,1271.29,6356.45,Sweet Potato Chips,345.64,30,
1579,1465,2024-12-17,2739.2,2,3,5840,333,2,1552.55,3105.1,Ghee Mysore Pak,306.81,66,
1580,1756,2025-05-12,5442.68,6,4,3023,722,4,1595.38,6381.52,Farsan,238.0,99,
1581,1064,2024-10-05,9199.74,3,3,3043,491,1,551.7,551.7,Chole,199.21,89,
1581,1064,2024-10-05,9199.74,3,3,9318,211,4,694.73,2778.92,Dog Chew,192.18,82,
1582,1199,2025-06-05,2015.31,4,1,3546,559,4,1751.25,7005.0,Corn Oil,447.6,45,
1582,1199,2025-06-05,2015.31,4,1,4029,876,4,1604.7,6418.8,Glass Cleaner,232.57,26,
1582,1199,2025-06-05,2015.31,4,1,8972,800,4,1155.11,4620.44,Buttermilk,497.49,22,
1583,728,2025-03-23,5347.42,3,3,10445,637,3,146.05,438.15000000000003,Basmati Rice,174.75,4,
1583,728,2025-03-23,5347.42,3,3,11068,500,2,547.56,1095.12,Tomato,451.03,81,
1584,2568,2024-10-21,6834.14,4,3,2153,756,5,600.16,3000.7999999999997,Spicy Pickle,402.39,63,
1585,482,2025-07-16,1185.8,5,4,3871,31,1,1110.02,1110.02,Cham Cham,126.99,70,
1585,482,2025-07-16,1185.8,5,4,5234,586,4,804.72,3218.88,Dustbin,409.8,56,
1586,2526,2025-02-22,4911.95,5,3,2869,901,1,663.87,663.87,Wiper,420.33,80,
1587,2617,2025-05-30,6008.64,3,2,2372,128,5,1978.74,9893.7,Floor Cleaner,143.36,20,
1587,2617,2025-05-30,6008.64,3,2,8227,516,3,1363.28,4089.84,Pine Nuts,114.07,36,
1587,2617,2025-05-30,6008.64,3,2,8272,410,2,1605.33,3210.66,Real Juice,274.11,3,
1587,2617,2025-05-30,6008.64,3,2,8849,223,4,140.31,561.24,Maaza,338.05,78,
1587,2617,2025-05-30,6008.64,3,2,9967,876,5,1780.72,8903.6,Glass Cleaner,232.57,26,
1587,2617,2025-05-30,6008.64,3,2,11314,772,5,673.12,3365.6,Microwave Pasta,12.64,23,
1588,1531,2024-09-20,1041.65,2,3,7374,237,1,736.32,736.32,Fish Pickle,174.03,69,
1589,2999,2025-05-02,3394.91,2,2,1638,241,1,1794.54,1794.54,Frozen Spring Roll,271.82,92,
1591,167,2025-04-13,7447.46,2,4,2543,763,2,188.65,377.3,Fennel Seeds,353.31,67,
1591,167,2025-04-13,7447.46,2,4,10922,265,2,1724.96,3449.92,Organic Spices,490.18,75,
1592,2438,2025-02-10,6159.07,5,4,1415,117,5,304.73,1523.65,Spicy Nuts,293.06,77,
1593,2736,2024-09-09,4709.87,4,3,8825,292,4,1849.47,7397.88,Throat Lozenges,98.61,75,
1593,2736,2024-09-09,4709.87,4,3,11336,4,3,691.48,2074.44,Frozen Roti,456.51,37,
1594,2265,2025-01-12,7591.76,5,4,4357,323,2,1883.94,3767.88,Baby Shampoo,99.82,89,
1595,2049,2025-06-29,8132.57,6,2,1219,432,3,1042.64,3127.92,Aarti Book,487.36,8,
1595,2049,2025-06-29,8132.57,6,2,8954,247,3,1283.62,3850.8599999999997,Floor Cleaner,97.93,72,
1595,2049,2025-06-29,8132.57,6,2,9566,295,5,226.77,1133.8500000000001,Beetroot,419.2,28,
1596,553,2025-07-05,7875.67,4,1,7402,154,4,1691.45,6765.8,Masoor Dal,424.59,38,
1597,725,2025-04-30,1932.63,5,1,1168,742,3,1750.87,5252.61,Carrot,403.82,60,
1597,725,2025-04-30,1932.63,5,1,5903,276,1,248.8,248.8,Rasgulla,427.17,100,
1597,725,2025-04-30,1932.63,5,1,6895,70,2,598.99,1197.98,Deodorant,50.53,35,
1598,813,2024-11-15,7232.8,2,1,3484,346,3,889.31,2667.93,Electral,168.62,30,
1598,813,2024-11-15,7232.8,2,1,9773,231,4,253.36,1013.44,Fanta,347.39,57,
1599,138,2024-09-08,4421.79,3,1,8257,952,3,959.26,2877.7799999999997,Hazelnuts,191.68,8,
