category_id,category_name,description,product_id,product_name,price,supplier_id
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2783,Buffalo Ghee,322.36,69
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2801,Sesame Cold Pressed,424.5,180
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2895,Buffalo Ghee,209.21,81
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2902,Desi Ghee,460.76,225
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2914,Blended Oil,71.02,167
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2921,Extra Virgin Oil,451.78,174
44,Oils & Ghee,A nobis laboriosam facere voluptate ducimus quam.,2976,Ghee,164.44,62
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2091,Date Chutney,41.22,83
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2130,Lemon Pickle,438.45,172
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2153,Mint Chutney,226.22,129
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2189,Garlic Chutney,493.2,124
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2205,Carrot Pickle,387.42,276
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2216,Ker Sangri Pickle,404.68,97
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2331,Carrot Pickle,70.38,139
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2342,Ready Mix Chutney,348.22,244
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2385,Lemon Pickle,248.56,24
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2419,South Indian Pickle,12.56,145
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2425,Mango Chutney,260.64,230
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2517,Carrot Pickle,135.12,109
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2544,Spicy Pickle,363.67,76
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2561,Thokku,318.87,240
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2571,South Indian Pickle,291.22,107
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2618,Ready Mix Chutney,442.96,162
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2637,Tomato Pickle,222.41,229
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2647,Dry Chutney Powder,424.14,205
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2671,Pickle in Vinegar,493.44,40
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2674,Garlic Chutney,108.24,207
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2731,Pickle in Oil,167.24,89
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2805,Onion Chutney,89.72,85
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2818,Mint Chutney,434.68,177
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2850,Mint Chutney,47.54,205
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2852,Thokku,102.78,204
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2854,Tomato Chutney,186.84,3
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2879,Tomato Pickle,91.02,67
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2884,Punjabi Pickle,216.25,218
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2907,Home Style Pickle,309.57,211
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2923,Lemon Pickle,58.77,292
45,Pickles & Chutneys,Sapiente deleniti fuga et repudiandae libero.,2959,Coconut Chutney,360.93,211
46,Instant Foods,Corporis a veniam.,2036,Khaman Mix,380.49,157
46,Instant Foods,Corporis a veniam.,2039,Ready Mix Pav Bhaji,237.19,216
46,Instant Foods,Corporis a veniam.,2053,Ready Pizza,70.06,23
46,Instant Foods,Corporis a veniam.,2065,Ready Pasta,292.7,286
46,Instant Foods,Corporis a veniam.,2183,Pasta Sauce,205.84,290
46,Instant Foods,Corporis a veniam.,2204,Pasta Sauce,384.86,179
46,Instant Foods,Corporis a veniam.,2250,Ready Mix Sambar,75.06,153
46,Instant Foods,Corporis a veniam.,2273,Ready Mix Rasam,161.61,58
46,Instant Foods,Corporis a veniam.,2313,Khaman Mix,21.02,155
46,Instant Foods,Corporis a veniam.,2332,Cup Noodles,246.21,192
46,Instant Foods,Corporis a veniam.,2341,Oats Noodles,426.05,6
46,Instant Foods,Corporis a veniam.,2361,Ready Khichdi,462.51,154
46,Instant Foods,Corporis a veniam.,2378,Khaman Mix,316.11,107
46,Instant Foods,Corporis a veniam.,2402,Ready Poha,271.74,13
46,Instant Foods,Corporis a veniam.,2465,Instant Upma,255.68,260
46,Instant Foods,Corporis a veniam.,2498,Muffin Mix,261.97,207
46,Instant Foods,Corporis a veniam.,2504,Instant Dal,207.71,59
46,Instant Foods,Corporis a veniam.,2603,Dhokla Mix,233.06,92
46,Instant Foods,Corporis a veniam.,2644,Pasta Sauce,195.91,253
46,Instant Foods,Corporis a veniam.,2658,Instant Noodles,365.38,255
46,Instant Foods,Corporis a veniam.,2748,Ramen,89.92,288
46,Instant Foods,Corporis a veniam.,2750,Oats Noodles,155.8,279
46,Instant Foods,Corporis a veniam.,2773,Instant Upma,53.82,210
46,Instant Foods,Corporis a veniam.,2774,Pasta Sauce,111.08,61
46,Instant Foods,Corporis a veniam.,2832,Ready Curry,129.75,288
46,Instant Foods,Corporis a veniam.,2881,Frozen Lasagna,429.73,203
46,Instant Foods,Corporis a veniam.,2891,Dhokla Mix,229.15,252
46,Instant Foods,Corporis a veniam.,2954,Ready Mix Sambar,146.06,153
46,Instant Foods,Corporis a veniam.,2987,Ready Curry,52.6,213
46,Instant Foods,Corporis a veniam.,2989,Ready Roti,290.82,224
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2013,Baby Toothbrush,427.6,200
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2029,Diaper Bag,146.83,178
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2096,Baby Oil,124.7,83
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2136,Sippy Cup,71.84,251
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2140,Baby Pillow,272.44,269
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2173,Pacifier,72.54,249
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2176,Baby Toothpaste,174.5,7
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2195,Diaper Bag,460.59,153
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2207,Pacifier,25.07,120
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2223,Baby Bed,468.45,65
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2340,Baby Towel,321.08,295
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2423,Diaper Bag,225.35,56
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2467,Baby Plate,411.82,45
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2503,Baby Towel,277.66,133
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2507,Baby Wipes,140.52,16
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2525,Baby Shampoo,474.57,223
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2526,Nappy Cream,135.71,66
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2557,Baby Spoon,258.38,42
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2635,Baby Carrier,368.85,81
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2669,Baby Spoon,417.03,237
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2689,Baby Shampoo,19.54,281
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2696,Baby Bib,35.43,42
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2744,Baby Comb,173.52,158
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2760,Bottle Warmer,391.2,38
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2918,Baby Bowl,90.82,129
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2930,Baby Spoon,17.44,11
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2947,Baby Bowl,374.41,189
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2980,Baby Cream,132.55,272
47,Baby Care,Beatae illo quos. Dolore doloribus modi dolorum.,2994,Baby Cream,153.66,104
48,Pet Supplies,Tempora nobis unde facilis.,2004,Dog Food,302.34,6
48,Pet Supplies,Tempora nobis unde facilis.,2150,Dog Chain,81.45,239
48,Pet Supplies,Tempora nobis unde facilis.,2163,Cat Treats,54.7,23
48,Pet Supplies,Tempora nobis unde facilis.,2165,Dog Food,254.75,275
48,Pet Supplies,Tempora nobis unde facilis.,2178,Pet Conditioner,127.67,152
48,Pet Supplies,Tempora nobis unde facilis.,2180,Dog Biscuit,397.47,65
48,Pet Supplies,Tempora nobis unde facilis.,2247,Dog Harness,225.63,198
48,Pet Supplies,Tempora nobis unde facilis.,2310,Pet Supplements,365.83,200
48,Pet Supplies,Tempora nobis unde facilis.,2406,Pet Vitamins,156.31,104
48,Pet Supplies,Tempora nobis unde facilis.,2463,Dog Food,214.46,125
48,Pet Supplies,Tempora nobis unde facilis.,2482,Pet Brush,95.95,268
48,Pet Supplies,Tempora nobis unde facilis.,2535,Bird Cage,50.72,159
48,Pet Supplies,Tempora nobis unde facilis.,2569,Dog Food,89.73,75
48,Pet Supplies,Tempora nobis unde facilis.,2598,Flea Shampoo,104.24,216
48,Pet Supplies,Tempora nobis unde facilis.,2629,Fish Food,337.47,28
48,Pet Supplies,Tempora nobis unde facilis.,2709,Aquarium Cleaner,51.58,51
48,Pet Supplies,Tempora nobis unde facilis.,2712,Cat Food,265.07,116
48,Pet Supplies,Tempora nobis unde facilis.,2745,Pet Brush,126.34,158
48,Pet Supplies,Tempora nobis unde facilis.,2796,Dog Chain,118.89,158
48,Pet Supplies,Tempora nobis unde facilis.,2811,Pet Wipes,153.32,236
48,Pet Supplies,Tempora nobis unde facilis.,2824,Tick Powder,174.52,296
48,Pet Supplies,Tempora nobis unde facilis.,2842,Dog Food,140.41,67
48,Pet Supplies,Tempora nobis unde facilis.,2856,Bird Food,249.85,41
48,Pet Supplies,Tempora nobis unde facilis.,2897,Cat Food,453.82,266
48,Pet Supplies,Tempora nobis unde facilis.,2926,Pet Water Bottle,461.02,74
48,Pet Supplies,Tempora nobis unde facilis.,2938,Cat Treats,95.22,110
49,Stationery,Deleniti excepturi quas deleniti.,2009,Binder Clips,144.24,56
49,Stationery,Deleniti excepturi quas deleniti.,2015,Sketch Pens,68.79,146
49,Stationery,Deleniti excepturi quas deleniti.,2067,Scissors,357.68,2
49,Stationery,Deleniti excepturi quas deleniti.,2083,Ruler,52.84,281
49,Stationery,Deleniti excepturi quas deleniti.,2085,Notebook,308.04,91
49,Stationery,Deleniti excepturi quas deleniti.,2119,Highlighter,387.04,186
49,Stationery,Deleniti excepturi quas deleniti.,2141,Board Marker,296.36,288
49,Stationery,Deleniti excepturi quas deleniti.,2156,Paper Pins,201.76,273
49,Stationery,Deleniti excepturi quas deleniti.,2236,Correction Pen,12.54,274
49,Stationery,Deleniti excepturi quas deleniti.,2261,Geometry Box,180.63,291
49,Stationery,Deleniti excepturi quas deleniti.,2298,Pen Drive,494.53,163
49,Stationery,Deleniti excepturi quas deleniti.,2362,Pen,102.73,284
49,Stationery,Deleniti excepturi quas deleniti.,2393,Eraser,349.45,35
49,Stationery,Deleniti excepturi quas deleniti.,2429,Binder Clips,198.27,271
49,Stationery,Deleniti excepturi quas deleniti.,2439,Ruler,386.88,225
49,Stationery,Deleniti excepturi quas deleniti.,2471,Crayons,222.03,176
49,Stationery,Deleniti excepturi quas deleniti.,2548,Highlighter,96.09,15
49,Stationery,Deleniti excepturi quas deleniti.,2559,Clipboard,40.16,36
49,Stationery,Deleniti excepturi quas deleniti.,2564,Paper Pins,346.38,132
49,Stationery,Deleniti excepturi quas deleniti.,2621,Sketch Pens,477.64,259
49,Stationery,Deleniti excepturi quas deleniti.,2723,Protractor,128.69,76
49,Stationery,Deleniti excepturi quas deleniti.,2754,Dustbin,408.1,175
49,Stationery,Deleniti excepturi quas deleniti.,2819,Sticky Notes,283.51,245
49,Stationery,Deleniti excepturi quas deleniti.,2864,Board Marker,306.82,70
49,Stationery,Deleniti excepturi quas deleniti.,2866,Drawing Book,137.28,106
49,Stationery,Deleniti excepturi quas deleniti.,2941,Highlighter,101.27,226
49,Stationery,Deleniti excepturi quas deleniti.,2950,Protractor,218.39,57
50,Pooja Items,Veniam dignissimos nobis molestias.,2050,Diya,228.11,76
50,Pooja Items,Veniam dignissimos nobis molestias.,2061,Sindoor,59.55,233
50,Pooja Items,Veniam dignissimos nobis molestias.,2064,Holy Water,215.47,146
50,Pooja Items,Veniam dignissimos nobis molestias.,2105,Pooja Cloth,273.14,165
50,Pooja Items,Veniam dignissimos nobis molestias.,2108,Dhoop,434.3,3
50,Pooja Items,Veniam dignissimos nobis molestias.,2157,Silver Diya,194.65,107
50,Pooja Items,Veniam dignissimos nobis molestias.,2181,Ganga Jal,163.97,296
50,Pooja Items,Veniam dignissimos nobis molestias.,2219,Tulsi Leaves,433.6,267
50,Pooja Items,Veniam dignissimos nobis molestias.,2244,Incense Stick,275.66,175
50,Pooja Items,Veniam dignissimos nobis molestias.,2248,Dhoop,176.06,122
50,Pooja Items,Veniam dignissimos nobis molestias.,2275,Temple Bell,79.06,234
50,Pooja Items,Veniam dignissimos nobis molestias.,2364,Sacred Thread,83.63,100
50,Pooja Items,Veniam dignissimos nobis molestias.,2405,Panchpatra,498.81,166
50,Pooja Items,Veniam dignissimos nobis molestias.,2410,Turmeric Stick,264.32,60
50,Pooja Items,Veniam dignissimos nobis molestias.,2443,Temple Bell,162.33,149
50,Pooja Items,Veniam dignissimos nobis molestias.,2510,Pooja Stand,463.55,233
50,Pooja Items,Veniam dignissimos nobis molestias.,2514,Betel Leaves,245.06,63
50,Pooja Items,Veniam dignissimos nobis molestias.,2585,Kalash,34.56,63
50,Pooja Items,Veniam dignissimos nobis molestias.,2599,Pooja Stand,415.81,28
50,Pooja Items,Veniam dignissimos nobis molestias.,2605,Dhoop Cone,416.2,290
50,Pooja Items,Veniam dignissimos nobis molestias.,2695,Betel Nut,201.71,223
50,Pooja Items,Veniam dignissimos nobis molestias.,2718,Betel Leaves,92.04,192
50,Pooja Items,Veniam dignissimos nobis molestias.,2838,Silver Diya,117.04,103
50,Pooja Items,Veniam dignissimos nobis molestias.,2855,Pooja Garland,352.71,189
50,Pooja Items,Veniam dignissimos nobis molestias.,2904,Decorative Kalash,171.29,157
50,Pooja Items,Veniam dignissimos nobis molestias.,2935,Pooja Garland,351.4,300
50,Pooja Items,Veniam dignissimos nobis molestias.,2943,Tulsi Leaves,326.73,44
50,Pooja Items,Veniam dignissimos nobis molestias.,2960,Pooja Cloth,378.14,278
50,Pooja Items,Veniam dignissimos nobis molestias.,2963,Camphor,335.85,36
50,Pooja Items,Veniam dignissimos nobis molestias.,2970,Chandan,349.55,81
50,Pooja Items,Veniam dignissimos nobis molestias.,2977,Betel Nut,432.44,230
51,Health & Wellness,Asperiores magni amet blanditiis.,2017,Fish Oil,379.56,292
51,Health & Wellness,Asperiores magni amet blanditiis.,2024,Sugar-Free Tablets,414.99,108
51,Health & Wellness,Asperiores magni amet blanditiis.,2038,Steam Inhaler,274.57,92
51,Health & Wellness,Asperiores magni amet blanditiis.,2042,Thermometer,312.79,150
51,Health & Wellness,Asperiores magni amet blanditiis.,2046,Pain Relief Balm,204.14,13
51,Health & Wellness,Asperiores magni amet blanditiis.,2059,Herbal Supplements,419.34,118
51,Health & Wellness,Asperiores magni amet blanditiis.,2069,Spirulina,265.3,106
51,Health & Wellness,Asperiores magni amet blanditiis.,2122,Fish Oil,143.84,148
51,Health & Wellness,Asperiores magni amet blanditiis.,2133,Multivitamins,51.15,289
51,Health & Wellness,Asperiores magni amet blanditiis.,2137,Ayurvedic Capsules,26.56,262
51,Health & Wellness,Asperiores magni amet blanditiis.,2161,ORS Powder,419.09,170
51,Health & Wellness,Asperiores magni amet blanditiis.,2191,Ayurvedic Capsules,207.68,48
51,Health & Wellness,Asperiores magni amet blanditiis.,2210,Ashwagandha,269.44,208
51,Health & Wellness,Asperiores magni amet blanditiis.,2211,Diabetic Biscuits,127.77,174
51,Health & Wellness,Asperiores magni amet blanditiis.,2231,Ayurvedic Capsules,88.74,183
51,Health & Wellness,Asperiores magni amet blanditiis.,2251,Giloy Tablets,498.52,275
51,Health & Wellness,Asperiores magni amet blanditiis.,2289,Throat Lozenges,53.21,40
51,Health & Wellness,Asperiores magni amet blanditiis.,2306,Thermometer,380.46,237
51,Health & Wellness,Asperiores magni amet blanditiis.,2307,Pain Relief Spray,321.45,249
51,Health & Wellness,Asperiores magni amet blanditiis.,2325,Thermometer,251.68,109
51,Health & Wellness,Asperiores magni amet blanditiis.,2370,Calcium Tablets,20.34,72
51,Health & Wellness,Asperiores magni amet blanditiis.,2372,Sugar-Free Tablets,55.38,9
51,Health & Wellness,Asperiores magni amet blanditiis.,2374,Electral Sachet,472.92,14
51,Health & Wellness,Asperiores magni amet blanditiis.,2440,Energy Drink,238.81,99
51,Health & Wellness,Asperiores magni amet blanditiis.,2493,Fish Oil,18.81,91
51,Health & Wellness,Asperiores magni amet blanditiis.,2566,Disinfectant Wipes,266.02,37
51,Health & Wellness,Asperiores magni amet blanditiis.,2570,Cough Syrup,297.11,108
51,Health & Wellness,Asperiores magni amet blanditiis.,2616,Energy Drink,28.45,276
51,Health & Wellness,Asperiores magni amet blanditiis.,2694,Spirulina,252.48,158
51,Health & Wellness,Asperiores magni amet blanditiis.,2768,Multivitamins,127.38,224
51,Health & Wellness,Asperiores magni amet blanditiis.,2795,Giloy Tablets,398.88,12
51,Health & Wellness,Asperiores magni amet blanditiis.,2910,Omega 3,445.4,32
51,Health & Wellness,Asperiores magni amet blanditiis.,2946,Antiseptic Cream,492.81,152
51,Health & Wellness,Asperiores magni amet blanditiis.,2951,Protein Bar,36.38,164
52,Meat & Seafood,Impedit impedit facilis qui.,2037,Salmon,302.38,59
52,Meat & Seafood,Impedit impedit facilis qui.,2062,Mutton Curry Cut,252.38,187
52,Meat & Seafood,Impedit impedit facilis qui.,2066,Frozen Chicken Sausage,351.93,58
52,Meat & Seafood,Impedit impedit facilis qui.,2077,Boneless Chicken,100.61,61
52,Meat & Seafood,Impedit impedit facilis qui.,2111,Chicken Tikka,218.65,237
52,Meat & Seafood,Impedit impedit facilis qui.,2158,Chicken Nuggets,163.76,123
52,Meat & Seafood,Impedit impedit facilis qui.,2159,Dry Fish,149.0,16
52,Meat & Seafood,Impedit impedit facilis qui.,2182,Chicken Wings,277.85,73
52,Meat & Seafood,Impedit impedit facilis qui.,2233,Salmon,433.05,81
52,Meat & Seafood,Impedit impedit facilis qui.,2235,Tandoori Chicken,413.77,146
52,Meat & Seafood,Impedit impedit facilis qui.,2286,Chicken Breast,315.83,187
52,Meat & Seafood,Impedit impedit facilis qui.,2327,Duck Eggs,150.22,81
52,Meat & Seafood,Impedit impedit facilis qui.,2430,Tuna,346.83,293
52,Meat & Seafood,Impedit impedit facilis qui.,2438,Mutton Seekh Kebab,400.35,197
52,Meat & Seafood,Impedit impedit facilis qui.,2485,Catla Fish,465.72,29
52,Meat & Seafood,Impedit impedit facilis qui.,2555,Chicken Nuggets,223.73,266
52,Meat & Seafood,Impedit impedit facilis qui.,2562,Chicken Nuggets,198.13,52
52,Meat & Seafood,Impedit impedit facilis qui.,2575,Chicken Thigh,394.25,44
52,Meat & Seafood,Impedit impedit facilis qui.,2617,Dry Fish,132.27,220
52,Meat & Seafood,Impedit impedit facilis qui.,2677,Catla Fish,200.08,102
52,Meat & Seafood,Impedit impedit facilis qui.,2681,Anchovy,379.44,57
52,Meat & Seafood,Impedit impedit facilis qui.,2701,Fish Fingers,81.25,58
52,Meat & Seafood,Impedit impedit facilis qui.,2705,Chicken Thigh,59.15,158
52,Meat & Seafood,Impedit impedit facilis qui.,2714,Boneless Chicken,241.46,82
52,Meat & Seafood,Impedit impedit facilis qui.,2765,Chicken Salami,231.59,260
52,Meat & Seafood,Impedit impedit facilis qui.,2893,Chicken Breast,206.94,27
52,Meat & Seafood,Impedit impedit facilis qui.,2896,Frozen Chicken Sausage,18.22,105
52,Meat & Seafood,Impedit impedit facilis qui.,2932,Brown Eggs,334.24,287
52,Meat & Seafood,Impedit impedit facilis qui.,2985,Marinated Chicken,97.09,177
52,Meat & Seafood,Impedit impedit facilis qui.,2993,Fish Fingers,484.41,107
53,Organic Products,Placeat eaque dolor facere.,2112,Organic Potato,395.2,169
53,Organic Products,Placeat eaque dolor facere.,2120,Organic Milk,396.44,208
53,Organic Products,Placeat eaque dolor facere.,2128,Organic Cumin,422.56,277
53,Organic Products,Placeat eaque dolor facere.,2162,Organic Mango,91.35,82
53,Organic Products,Placeat eaque dolor facere.,2170,Organic Soup Mix,389.19,153
53,Organic Products,Placeat eaque dolor facere.,2193,Organic Tea,454.05,21
53,Organic Products,Placeat eaque dolor facere.,2206,Organic Banana,343.14,99
53,Organic Products,Placeat eaque dolor facere.,2214,Organic Cornflakes,388.13,107
53,Organic Products,Placeat eaque dolor facere.,2224,Organic Apple,18.61,12
53,Organic Products,Placeat eaque dolor facere.,2288,Organic Spinach,297.05,299
53,Organic Products,Placeat eaque dolor facere.,2320,Organic Red Chili,403.64,89
53,Organic Products,Placeat eaque dolor facere.,2323,Organic Cumin,432.2,2
53,Organic Products,Placeat eaque dolor facere.,2345,Organic Red Chili,106.51,283
53,Organic Products,Placeat eaque dolor facere.,2356,Organic Ghee,317.74,204
53,Organic Products,Placeat eaque dolor facere.,2357,Organic Dry Fruits,46.33,167
53,Organic Products,Placeat eaque dolor facere.,2368,Organic Banana,195.19,17
53,Organic Products,Placeat eaque dolor facere.,2369,Organic Jaggery,250.11,111
53,Organic Products,Placeat eaque dolor facere.,2388,Organic Banana,385.04,229
53,Organic Products,Placeat eaque dolor facere.,2391,Organic Jaggery,232.34,263
53,Organic Products,Placeat eaque dolor facere.,2446,Organic Chana,201.91,33
53,Organic Products,Placeat eaque dolor facere.,2447,Organic Apple,289.69,257
53,Organic Products,Placeat eaque dolor facere.,2450,Organic Carrot,357.29,100
53,Organic Products,Placeat eaque dolor facere.,2464,Organic Ghee,79.29,57
53,Organic Products,Placeat eaque dolor facere.,2515,Organic Flour,344.78,19
53,Organic Products,Placeat eaque dolor facere.,2527,Organic Turmeric,49.31,33
53,Organic Products,Placeat eaque dolor facere.,2546,Organic Tomato,43.32,65
53,Organic Products,Placeat eaque dolor facere.,2568,Organic Eggs,103.15,90
53,Organic Products,Placeat eaque dolor facere.,2589,Organic Paneer,271.56,216
53,Organic Products,Placeat eaque dolor facere.,2608,Organic Butter,157.23,35
53,Organic Products,Placeat eaque dolor facere.,2642,Organic Coffee,122.28,36
53,Organic Products,Placeat eaque dolor facere.,2645,Organic Spinach,435.71,280
53,Organic Products,Placeat eaque dolor facere.,2703,Organic Rice,283.75,19
53,Organic Products,Placeat eaque dolor facere.,2743,Organic Jaggery,67.09,55
53,Organic Products,Placeat eaque dolor facere.,2775,Organic Dry Fruits,216.69,133
53,Organic Products,Placeat eaque dolor facere.,2790,Organic Paneer,462.5,99
53,Organic Products,Placeat eaque dolor facere.,2812,Organic Mango,414.66,170
53,Organic Products,Placeat eaque dolor facere.,2816,Organic Wheat,336.02,246
53,Organic Products,Placeat eaque dolor facere.,2828,Organic Turmeric,242.83,198
53,Organic Products,Placeat eaque dolor facere.,2830,Organic Mango,411.7,47
53,Organic Products,Placeat eaque dolor facere.,2835,Organic Tomato,112.93,146
53,Organic Products,Placeat eaque dolor facere.,2837,Organic Eggs,103.2,273
53,Organic Products,Placeat eaque dolor facere.,2843,Organic Pasta,428.35,172
53,Organic Products,Placeat eaque dolor facere.,2865,Organic Carrot,359.63,200
53,Organic Products,Placeat eaque dolor facere.,2888,Organic Ghee,223.15,278
53,Organic Products,Placeat eaque dolor facere.,2908,Organic Honey,319.58,79
53,Organic Products,Placeat eaque dolor facere.,2948,Organic Sesame Oil,17.16,289
53,Organic Products,Placeat eaque dolor facere.,2974,Organic Banana,227.81,130
53,Organic Products,Placeat eaque dolor facere.,2996,Organic Ghee,141.12,192
53,Organic Products,Placeat eaque dolor facere.,2998,Organic Tomato,240.04,265
54,Cleaning & Laundry,Nihil blanditiis corporis.,2001,Cloth Clips,139.95,154
54,Cleaning & Laundry,Nihil blanditiis corporis.,2040,Liquid Detergent,298.45,237
54,Cleaning & Laundry,Nihil blanditiis corporis.,2043,Window Wiper,489.27,261
54,Cleaning & Laundry,Nihil blanditiis corporis.,2047,All-Purpose Cleaner,301.22,33
54,Cleaning & Laundry,Nihil blanditiis corporis.,2049,Insect Spray,336.48,24
54,Cleaning & Laundry,Nihil blanditiis corporis.,2087,Steel Scrubber,192.11,230
54,Cleaning & Laundry,Nihil blanditiis corporis.,2090,Napthalene Balls,95.66,88
54,Cleaning & Laundry,Nihil blanditiis corporis.,2100,Cloth Clips,472.42,53
54,Cleaning & Laundry,Nihil blanditiis corporis.,2104,Bucket,177.9,12
54,Cleaning & Laundry,Nihil blanditiis corporis.,2121,Scrub Pad,352.34,55
54,Cleaning & Laundry,Nihil blanditiis corporis.,2132,Kitchen Cleaner,186.83,212
54,Cleaning & Laundry,Nihil blanditiis corporis.,2149,Scrub Pad,142.89,96
54,Cleaning & Laundry,Nihil blanditiis corporis.,2179,Toilet Brush,486.49,1
54,Cleaning & Laundry,Nihil blanditiis corporis.,2192,Room Spray,346.58,134
54,Cleaning & Laundry,Nihil blanditiis corporis.,2215,Bucket,267.85,217
54,Cleaning & Laundry,Nihil blanditiis corporis.,2293,Stain Remover,216.78,41
54,Cleaning & Laundry,Nihil blanditiis corporis.,2343,Dishwash Liquid,434.94,270
54,Cleaning & Laundry,Nihil blanditiis corporis.,2359,Liquid Detergent,143.19,128
54,Cleaning & Laundry,Nihil blanditiis corporis.,2428,Dishwash Liquid,258.08,294
54,Cleaning & Laundry,Nihil blanditiis corporis.,2441,Kitchen Cleaner,241.22,157
54,Cleaning & Laundry,Nihil blanditiis corporis.,2459,Steel Scrubber,319.2,61
54,Cleaning & Laundry,Nihil blanditiis corporis.,2474,Glass Cleaner,21.16,184
54,Cleaning & Laundry,Nihil blanditiis corporis.,2487,Toilet Cleaner,444.17,165
54,Cleaning & Laundry,Nihil blanditiis corporis.,2529,Dustbin,68.35,294
54,Cleaning & Laundry,Nihil blanditiis corporis.,2577,Glass Cleaner,305.83,64
54,Cleaning & Laundry,Nihil blanditiis corporis.,2579,Dustbin,179.62,51
54,Cleaning & Laundry,Nihil blanditiis corporis.,2607,Steel Scrubber,99.28,253
54,Cleaning & Laundry,Nihil blanditiis corporis.,2615,Floor Cleaner,166.64,111
54,Cleaning & Laundry,Nihil blanditiis corporis.,2620,Cloth Clips,322.77,227
54,Cleaning & Laundry,Nihil blanditiis corporis.,2636,Kitchen Cleaner,27.63,73
