loyalty_id,customer_id,points,last_updated
5573,27,568,2025-08-10 21:53:11.100596
5574,5013,601,2025-08-10 21:53:11.100606
5575,876,789,2025-08-10 21:53:11.100615
5576,180,681,2025-08-10 21:53:11.100624
5577,5203,14,2025-08-10 21:53:11.100634
5578,3890,252,2025-08-10 21:53:11.100643
5579,4772,637,2025-08-10 21:53:11.100653
5580,5823,467,2025-08-10 21:53:11.100662
5581,5441,162,2025-08-10 21:53:11.100671
5582,5701,449,2025-08-10 21:53:11.100681
5583,206,906,2025-08-10 21:53:11.100690
5584,4098,522,2025-08-10 21:53:11.100699
5585,3501,181,2025-08-10 21:53:11.100708
5586,4749,130,2025-08-10 21:53:11.100717
5587,2065,776,2025-08-10 21:53:11.100730
5588,2921,472,2025-08-10 21:53:11.100740
5589,1620,278,2025-08-10 21:53:11.100749
5590,770,867,2025-08-10 21:53:11.100759
5591,5827,331,2025-08-10 21:53:11.100768
5592,2102,180,2025-08-10 21:53:11.100782
5593,5033,907,2025-08-10 21:53:11.100798
5594,2463,176,2025-08-10 21:53:11.100814
5595,3227,34,2025-08-10 21:53:11.100832
5596,3446,342,2025-08-10 21:53:11.100860
5597,1127,347,2025-08-10 21:53:11.100878
5598,4461,687,2025-08-10 21:53:11.100908
5599,4420,920,2025-08-10 21:53:11.100927
5600,927,900,2025-08-10 21:53:11.100942
5601,1366,286,2025-08-10 21:53:11.100958
5602,906,138,2025-08-10 21:53:11.100974
5603,5689,520,2025-08-10 21:53:11.100989
5604,4121,663,2025-08-10 21:53:11.101005
5605,717,667,2025-08-10 21:53:11.101021
5606,1256,994,2025-08-10 21:53:11.101036
5607,4784,131,2025-08-10 21:53:11.101052
5608,2293,787,2025-08-10 21:53:11.101067
5609,2465,892,2025-08-10 21:53:11.101089
5610,4612,187,2025-08-10 21:53:11.101123
5611,4154,691,2025-08-10 21:53:11.101149
5612,4685,732,2025-08-10 21:53:11.101171
5613,3996,733,2025-08-10 21:53:11.101197
5614,3407,939,2025-08-10 21:53:11.101231
5615,3943,192,2025-08-10 21:53:11.101251
5616,1170,109,2025-08-10 21:53:11.101266
5617,4581,712,2025-08-10 21:53:11.101282
5618,3397,241,2025-08-10 21:53:11.101297
5619,5307,187,2025-08-10 21:53:11.101313
5620,3660,471,2025-08-10 21:53:11.101328
5621,1117,546,2025-08-10 21:53:11.101344
5622,5229,640,2025-08-10 21:53:11.101359
5623,4333,92,2025-08-10 21:53:11.101375
5624,2859,119,2025-08-10 21:53:11.101390
5625,46,41,2025-08-10 21:53:11.101406
5626,2354,632,2025-08-10 21:53:11.101421
5627,5922,995,2025-08-10 21:53:11.101436
5628,3506,95,2025-08-10 21:53:11.101451
5629,2885,619,2025-08-10 21:53:11.101467
5630,1204,717,2025-08-10 21:53:11.101482
5631,1860,186,2025-08-10 21:53:11.101497
5632,4158,18,2025-08-10 21:53:11.101513
5633,5659,212,2025-08-10 21:53:11.101528
5634,646,816,2025-08-10 21:53:11.101544
5635,1657,742,2025-08-10 21:53:11.101559
5636,4156,646,2025-08-10 21:53:11.101574
5637,5829,649,2025-08-10 21:53:11.101589
5638,1849,419,2025-08-10 21:53:11.101605
5639,5907,812,2025-08-10 21:53:11.101620
5640,5334,521,2025-08-10 21:53:11.101635
5641,5444,462,2025-08-10 21:53:11.101650
5642,4228,815,2025-08-10 21:53:11.101665
5643,2635,287,2025-08-10 21:53:11.101680
5644,5563,369,2025-08-10 21:53:11.101695
5645,541,742,2025-08-10 21:53:11.101710
5646,5289,986,2025-08-10 21:53:11.101728
5647,2446,300,2025-08-10 21:53:11.101744
5648,4804,384,2025-08-10 21:53:11.101760
5649,2694,53,2025-08-10 21:53:11.101775
5650,4466,770,2025-08-10 21:53:11.101790
5651,669,125,2025-08-10 21:53:11.101805
5652,2009,461,2025-08-10 21:53:11.101821
5653,5683,93,2025-08-10 21:53:11.101836
5654,3274,427,2025-08-10 21:53:11.101851
5655,3879,615,2025-08-10 21:53:11.101867
5656,5126,960,2025-08-10 21:53:11.101882
5657,3191,476,2025-08-10 21:53:11.101897
5658,1641,446,2025-08-10 21:53:11.101913
5659,175,820,2025-08-10 21:53:11.101928
5660,3440,561,2025-08-10 21:53:11.101944
5661,5764,912,2025-08-10 21:53:11.101959
5662,4043,360,2025-08-10 21:53:11.101975
5663,5736,419,2025-08-10 21:53:11.101991
5664,1452,241,2025-08-10 21:53:11.102006
5665,4771,911,2025-08-10 21:53:11.102022
5666,4688,315,2025-08-10 21:53:11.102037
5667,4367,953,2025-08-10 21:53:11.102053
5668,1820,237,2025-08-10 21:53:11.102069
5669,1379,767,2025-08-10 21:53:11.102084
5670,2797,279,2025-08-10 21:53:11.102100
5671,1568,627,2025-08-10 21:53:11.102115
5672,330,719,2025-08-10 21:53:11.102130
5673,692,418,2025-08-10 21:53:11.102145
5674,1679,759,2025-08-10 21:53:11.102161
5675,3246,206,2025-08-10 21:53:11.102176
5676,5911,7,2025-08-10 21:53:11.102191
5677,5265,80,2025-08-10 21:53:11.102206
5678,2326,550,2025-08-10 21:53:11.102221
5679,1097,126,2025-08-10 21:53:11.102237
5680,3319,547,2025-08-10 21:53:11.102252
5681,879,724,2025-08-10 21:53:11.102267
5682,5293,441,2025-08-10 21:53:11.102282
5683,134,891,2025-08-10 21:53:11.102297
5684,996,951,2025-08-10 21:53:11.102313
5685,3033,984,2025-08-10 21:53:11.102328
5686,1474,78,2025-08-10 21:53:11.102343
5687,3004,351,2025-08-10 21:53:11.102358
5688,4908,625,2025-08-10 21:53:11.102374
5689,5749,432,2025-08-10 21:53:11.102389
5690,43,812,2025-08-10 21:53:11.102404
5691,4201,407,2025-08-10 21:53:11.102419
5692,5874,971,2025-08-10 21:53:11.102435
5693,4901,427,2025-08-10 21:53:11.102450
5694,5667,562,2025-08-10 21:53:11.102465
5695,2767,826,2025-08-10 21:53:11.102480
5696,4343,971,2025-08-10 21:53:11.102495
5697,3550,65,2025-08-10 21:53:11.102510
5698,535,182,2025-08-10 21:53:11.102525
5699,5056,364,2025-08-10 21:53:11.102540
5700,4444,59,2025-08-10 21:53:11.102555
5701,806,848,2025-08-10 21:53:11.102570
5702,2682,250,2025-08-10 21:53:11.102585
5703,805,570,2025-08-10 21:53:11.102600
5704,826,697,2025-08-10 21:53:11.102616
5705,2890,182,2025-08-10 21:53:11.102630
5706,3763,15,2025-08-10 21:53:11.102645
5707,165,666,2025-08-10 21:53:11.102661
5708,806,164,2025-08-10 21:53:11.102676
5709,3946,319,2025-08-10 21:53:11.102691
5710,2437,392,2025-08-10 21:53:11.102706
5711,1037,870,2025-08-10 21:53:11.102722
5712,4855,627,2025-08-10 21:53:11.102739
5713,2607,664,2025-08-10 21:53:11.102754
5714,5820,350,2025-08-10 21:53:11.102769
5715,3174,269,2025-08-10 21:53:11.102784
5716,5304,52,2025-08-10 21:53:11.102799
5717,1933,962,2025-08-10 21:53:11.102815
5718,4437,497,2025-08-10 21:53:11.102830
5719,2400,676,2025-08-10 21:53:11.102845
5720,5129,369,2025-08-10 21:53:11.102860
5721,1380,416,2025-08-10 21:53:11.102875
5722,5941,493,2025-08-10 21:53:11.102891
5723,154,392,2025-08-10 21:53:11.102906
5724,2520,809,2025-08-10 21:53:11.102922
5725,4776,691,2025-08-10 21:53:11.102938
5726,2876,838,2025-08-10 21:53:11.102953
5727,1957,390,2025-08-10 21:53:11.102968
5728,2302,235,2025-08-10 21:53:11.102984
5729,2489,610,2025-08-10 21:53:11.102999
5730,567,720,2025-08-10 21:53:11.103015
5731,5737,424,2025-08-10 21:53:11.103031
5732,5425,470,2025-08-10 21:53:11.103046
5733,5309,875,2025-08-10 21:53:11.103061
5734,4534,737,2025-08-10 21:53:11.103076
5735,2256,284,2025-08-10 21:53:11.103092
5736,2044,160,2025-08-10 21:53:11.103107
5737,5489,845,2025-08-10 21:53:11.103122
5738,1238,462,2025-08-10 21:53:11.103137
5739,2504,813,2025-08-10 21:53:11.103153
5740,3651,257,2025-08-10 21:53:11.103168
5741,3997,418,2025-08-10 21:53:11.103183
5742,1278,930,2025-08-10 21:53:11.103198
5743,5497,450,2025-08-10 21:53:11.103214
5744,5199,604,2025-08-10 21:53:11.103230
5745,54,669,2025-08-10 21:53:11.103245
5746,1215,729,2025-08-10 21:53:11.103260
5747,1026,901,2025-08-10 21:53:11.103275
5748,5344,520,2025-08-10 21:53:11.103290
5749,2480,30,2025-08-10 21:53:11.103305
5750,2689,923,2025-08-10 21:53:11.103321
5751,1080,239,2025-08-10 21:53:11.103336
5752,5829,66,2025-08-10 21:53:11.103351
5753,5603,306,2025-08-10 21:53:11.103367
5754,4405,37,2025-08-10 21:53:11.103382
5755,4459,384,2025-08-10 21:53:11.103397
5756,1267,810,2025-08-10 21:53:11.103412
5757,234,255,2025-08-10 21:53:11.103427
5758,5199,294,2025-08-10 21:53:11.103442
5759,5433,417,2025-08-10 21:53:11.103458
5760,3763,484,2025-08-10 21:53:11.103473
5761,5442,393,2025-08-10 21:53:11.103634
5762,397,736,2025-08-10 21:53:11.103650
5763,2088,713,2025-08-10 21:53:11.103665
5764,4530,104,2025-08-10 21:53:11.103680
5765,548,824,2025-08-10 21:53:11.103695
5766,2146,765,2025-08-10 21:53:11.103710
5767,1796,438,2025-08-10 21:53:11.103727
5768,3815,478,2025-08-10 21:53:11.103743
5769,926,930,2025-08-10 21:53:11.103758
5770,2439,330,2025-08-10 21:53:11.103773
5771,3155,615,2025-08-10 21:53:11.103789
5772,4547,234,2025-08-10 21:53:11.103804
5773,3604,995,2025-08-10 21:53:11.103819
5774,1519,979,2025-08-10 21:53:11.103835
5775,1474,224,2025-08-10 21:53:11.103850
5776,1297,939,2025-08-10 21:53:11.103865
5777,627,323,2025-08-10 21:53:11.103880
5778,3334,279,2025-08-10 21:53:11.103895
5779,4752,930,2025-08-10 21:53:11.103910
5780,5346,301,2025-08-10 21:53:11.103925
5781,5708,612,2025-08-10 21:53:11.103941
5782,3322,891,2025-08-10 21:53:11.103956
5783,1809,14,2025-08-10 21:53:11.103971
5784,5313,685,2025-08-10 21:53:11.103986
5785,2227,893,2025-08-10 21:53:11.104001
5786,1972,282,2025-08-10 21:53:11.104016
5787,885,176,2025-08-10 21:53:11.104031
5788,2056,37,2025-08-10 21:53:11.104046
5789,1016,229,2025-08-10 21:53:11.104061
5790,2416,275,2025-08-10 21:53:11.104077
5791,5221,319,2025-08-10 21:53:11.104092
5792,4323,176,2025-08-10 21:53:11.104107
5793,3832,289,2025-08-10 21:53:11.104122
5794,2805,506,2025-08-10 21:53:11.104137
5795,3482,76,2025-08-10 21:53:11.104153
5796,589,708,2025-08-10 21:53:11.104168
5797,1935,608,2025-08-10 21:53:11.104183
5798,745,380,2025-08-10 21:53:11.104198
5799,93,708,2025-08-10 21:53:11.104213
5800,1977,951,2025-08-10 21:53:11.104229
5801,5425,467,2025-08-10 21:53:11.104244
5802,557,169,2025-08-10 21:53:11.104258
5803,2367,758,2025-08-10 21:53:11.104273
5804,2998,991,2025-08-10 21:53:11.104288
5805,416,616,2025-08-10 21:53:11.104303
5806,2327,509,2025-08-10 21:53:11.104318
5807,5684,590,2025-08-10 21:53:11.104333
5808,3244,386,2025-08-10 21:53:11.104349
5809,2151,79,2025-08-10 21:53:11.104364
5810,5787,635,2025-08-10 21:53:11.104379
5811,1704,382,2025-08-10 21:53:11.104394
5812,4761,637,2025-08-10 21:53:11.104409
5813,1501,964,2025-08-10 21:53:11.104424
5814,4928,186,2025-08-10 21:53:11.104439
5815,3729,681,2025-08-10 21:53:11.104454
5816,4577,895,2025-08-10 21:53:11.104469
5817,727,455,2025-08-10 21:53:11.104484
5818,1822,673,2025-08-10 21:53:11.104499
5819,4201,148,2025-08-10 21:53:11.104514
5820,5358,168,2025-08-10 21:53:11.104529
5821,3067,104,2025-08-10 21:53:11.104544
5822,4606,561,2025-08-10 21:53:11.104559
5823,4053,363,2025-08-10 21:53:11.104574
5824,385,532,2025-08-10 21:53:11.104589
5825,4775,545,2025-08-10 21:53:11.104604
5826,3656,74,2025-08-10 21:53:11.104619
5827,5003,167,2025-08-10 21:53:11.104634
5828,2726,646,2025-08-10 21:53:11.104649
5829,5002,116,2025-08-10 21:53:11.104664
5830,5192,594,2025-08-10 21:53:11.104679
5831,3921,316,2025-08-10 21:53:11.104694
5832,4927,393,2025-08-10 21:53:11.104709
5833,3247,781,2025-08-10 21:53:11.104726
5834,5023,543,2025-08-10 21:53:11.104742
5835,650,16,2025-08-10 21:53:11.104758
5836,5664,598,2025-08-10 21:53:11.104773
5837,976,574,2025-08-10 21:53:11.104789
5838,4790,898,2025-08-10 21:53:11.104804
5839,5721,702,2025-08-10 21:53:11.104820
5840,2411,612,2025-08-10 21:53:11.104835
5841,2385,648,2025-08-10 21:53:11.104850
5842,2844,668,2025-08-10 21:53:11.104866
5843,4348,548,2025-08-10 21:53:11.104881
5844,2809,296,2025-08-10 21:53:11.104896
5845,5035,995,2025-08-10 21:53:11.104911
5846,114,445,2025-08-10 21:53:11.104927
5847,3269,852,2025-08-10 21:53:11.104942
5848,298,731,2025-08-10 21:53:11.104957
5849,476,371,2025-08-10 21:53:11.104973
5850,5904,13,2025-08-10 21:53:11.104988
5851,796,808,2025-08-10 21:53:11.105003
5852,1173,715,2025-08-10 21:53:11.105018
5853,2424,262,2025-08-10 21:53:11.105033
5854,1514,107,2025-08-10 21:53:11.105048
5855,4336,257,2025-08-10 21:53:11.105064
5856,491,457,2025-08-10 21:53:11.105079
5857,3640,865,2025-08-10 21:53:11.105094
5858,1545,337,2025-08-10 21:53:11.105109
5859,1740,829,2025-08-10 21:53:11.105124
5860,359,454,2025-08-10 21:53:11.105139
5861,3719,496,2025-08-10 21:53:11.105154
5862,5626,572,2025-08-10 21:53:11.105169
5863,1851,189,2025-08-10 21:53:11.105185
5864,2291,551,2025-08-10 21:53:11.105200
5865,659,792,2025-08-10 21:53:11.105215
5866,3135,771,2025-08-10 21:53:11.105230
5867,3683,979,2025-08-10 21:53:11.105244
5868,3694,356,2025-08-10 21:53:11.105260
5869,3154,337,2025-08-10 21:53:11.105275
5870,4232,200,2025-08-10 21:53:11.105290
5871,589,413,2025-08-10 21:53:11.105306
5872,2419,581,2025-08-10 21:53:11.105321
5873,5671,84,2025-08-10 21:53:11.105336
5874,2578,147,2025-08-10 21:53:11.105351
5875,2185,594,2025-08-10 21:53:11.105367
5876,2652,772,2025-08-10 21:53:11.105382
5877,4509,140,2025-08-10 21:53:11.105397
5878,381,785,2025-08-10 21:53:11.105412
5879,5415,209,2025-08-10 21:53:11.105427
5880,548,695,2025-08-10 21:53:11.105442
5881,1553,187,2025-08-10 21:53:11.105457
5882,137,393,2025-08-10 21:53:11.105472
5883,1134,987,2025-08-10 21:53:11.105487
5884,1942,657,2025-08-10 21:53:11.105502
5885,1626,195,2025-08-10 21:53:11.105517
5886,1078,808,2025-08-10 21:53:11.105542
5887,3651,793,2025-08-10 21:53:11.105559
5888,1411,513,2025-08-10 21:53:11.105574
5889,598,206,2025-08-10 21:53:11.105588
5890,4791,132,2025-08-10 21:53:11.105604
5891,5033,816,2025-08-10 21:53:11.105618
5892,4057,340,2025-08-10 21:53:11.105634
5893,3826,238,2025-08-10 21:53:11.105649
5894,3738,854,2025-08-10 21:53:11.105664
5895,3649,183,2025-08-10 21:53:11.105679
5896,4011,164,2025-08-10 21:53:11.105694
5897,5742,6,2025-08-10 21:53:11.105709
5898,5134,146,2025-08-10 21:53:11.105727
5899,2945,814,2025-08-10 21:53:11.105743
5900,5530,155,2025-08-10 21:53:11.105759
5901,4803,882,2025-08-10 21:53:11.105774
5902,2214,73,2025-08-10 21:53:11.105789
5903,3837,833,2025-08-10 21:53:11.105804
5904,1896,854,2025-08-10 21:53:11.105820
5905,3551,705,2025-08-10 21:53:11.105835
5906,901,381,2025-08-10 21:53:11.105850
5907,3949,717,2025-08-10 21:53:11.105866
5908,2947,211,2025-08-10 21:53:11.105881
5909,4637,311,2025-08-10 21:53:11.105897
5910,3490,323,2025-08-10 21:53:11.105912
5911,2965,164,2025-08-10 21:53:11.105928
5912,5833,901,2025-08-10 21:53:11.105944
5913,2167,6,2025-08-10 21:53:11.105959
5914,1187,548,2025-08-10 21:53:11.105974
5915,498,455,2025-08-10 21:53:11.105989
5916,906,479,2025-08-10 21:53:11.106004
5917,619,100,2025-08-10 21:53:11.106019
5918,4202,341,2025-08-10 21:53:11.106035
5919,4864,362,2025-08-10 21:53:11.106050
5920,3817,978,2025-08-10 21:53:11.106065
5921,446,423,2025-08-10 21:53:11.106080
5922,5466,243,2025-08-10 21:53:11.106095
5923,930,167,2025-08-10 21:53:11.106110
5924,4351,35,2025-08-10 21:53:11.106125
5925,3822,450,2025-08-10 21:53:11.106140
5926,5163,678,2025-08-10 21:53:11.106155
5927,2492,896,2025-08-10 21:53:11.106170
5928,2520,241,2025-08-10 21:53:11.106185
5929,1454,89,2025-08-10 21:53:11.106201
5930,2037,988,2025-08-10 21:53:11.106216
5931,647,753,2025-08-10 21:53:11.106231
5932,1996,197,2025-08-10 21:53:11.106246
5933,204,327,2025-08-10 21:53:11.106261
5934,2330,296,2025-08-10 21:53:11.106276
5935,4166,645,2025-08-10 21:53:11.106291
5936,3416,353,2025-08-10 21:53:11.106306
5937,5006,960,2025-08-10 21:53:11.106321
5938,1620,895,2025-08-10 21:53:11.106337
5939,4504,646,2025-08-10 21:53:11.106352
5940,2293,715,2025-08-10 21:53:11.106367
5941,751,116,2025-08-10 21:53:11.106382
5942,4956,746,2025-08-10 21:53:11.106398
5943,5436,495,2025-08-10 21:53:11.106413
5944,3462,688,2025-08-10 21:53:11.106428
5945,4139,752,2025-08-10 21:53:11.106443
5946,438,340,2025-08-10 21:53:11.106458
5947,205,165,2025-08-10 21:53:11.106473
5948,4135,2,2025-08-10 21:53:11.106488
5949,159,122,2025-08-10 21:53:11.106503
5950,2958,54,2025-08-10 21:53:11.106518
5951,5383,447,2025-08-10 21:53:11.106533
5952,1666,258,2025-08-10 21:53:11.106548
5953,5958,336,2025-08-10 21:53:11.106563
5954,3765,361,2025-08-10 21:53:11.106578
5955,850,919,2025-08-10 21:53:11.106593
5956,5191,826,2025-08-10 21:53:11.106609
5957,3897,153,2025-08-10 21:53:11.106624
5958,4309,543,2025-08-10 21:53:11.106639
5959,4255,50,2025-08-10 21:53:11.106655
5960,1083,912,2025-08-10 21:53:11.106670
5961,1411,569,2025-08-10 21:53:11.106685
5962,4254,988,2025-08-10 21:53:11.106701
5963,2085,131,2025-08-10 21:53:11.106716
5964,5994,978,2025-08-10 21:53:11.106733
5965,4546,468,2025-08-10 21:53:11.106749
5966,1745,397,2025-08-10 21:53:11.106765
5967,4085,974,2025-08-10 21:53:11.106780
5968,5109,480,2025-08-10 21:53:11.106795
5969,4207,661,2025-08-10 21:53:11.106810
5970,364,636,2025-08-10 21:53:11.106826
5971,5117,315,2025-08-10 21:53:11.106841
5972,5233,699,2025-08-10 21:53:11.106856
5973,3829,903,2025-08-10 21:53:11.106871
5974,2913,880,2025-08-10 21:53:11.106886
5975,1136,160,2025-08-10 21:53:11.106901
5976,2377,994,2025-08-10 21:53:11.106916
5977,3657,907,2025-08-10 21:53:11.106931
5978,4643,196,2025-08-10 21:53:11.106946
5979,1339,400,2025-08-10 21:53:11.106961
5980,4799,771,2025-08-10 21:53:11.106977
5981,5443,587,2025-08-10 21:53:11.106992
5982,2525,458,2025-08-10 21:53:11.107007
5983,5748,503,2025-08-10 21:53:11.107022
5984,182,73,2025-08-10 21:53:11.107037
5985,5434,339,2025-08-10 21:53:11.107053
5986,1720,314,2025-08-10 21:53:11.107068
5987,224,59,2025-08-10 21:53:11.107082
5988,5521,403,2025-08-10 21:53:11.107098
5989,5612,62,2025-08-10 21:53:11.107113
5990,5373,269,2025-08-10 21:53:11.107129
5991,5737,624,2025-08-10 21:53:11.107144
5992,1966,38,2025-08-10 21:53:11.107159
5993,5683,763,2025-08-10 21:53:11.107174
5994,1714,238,2025-08-10 21:53:11.107189
5995,534,521,2025-08-10 21:53:11.107204
5996,2924,769,2025-08-10 21:53:11.107219
5997,4972,448,2025-08-10 21:53:11.107234
5998,5508,449,2025-08-10 21:53:11.107249
5999,5224,403,2025-08-10 21:53:11.107265
6000,2892,5,2025-08-10 21:53:11.107280
1,1480,549,2025-08-06 14:52:26.605768
2,906,751,2025-08-06 14:52:26.605905
3,2799,282,2025-08-06 14:52:26.605938
4,1387,552,2025-08-06 14:52:26.605965
5,732,488,2025-08-06 14:52:26.605991
6,1530,151,2025-08-06 14:52:26.606015
7,2478,356,2025-08-06 14:52:26.606040
8,1638,450,2025-08-06 14:52:26.606065
9,2591,346,2025-08-06 14:52:26.606090
10,2156,530,2025-08-06 14:52:26.606116
11,351,48,2025-08-06 14:52:26.606140
12,1861,206,2025-08-06 14:52:26.606164
13,2979,345,2025-08-06 14:52:26.606188
14,1221,640,2025-08-06 14:52:26.606212
15,1703,372,2025-08-06 14:52:26.606236
16,156,214,2025-08-06 14:52:26.606261
17,415,511,2025-08-06 14:52:26.606285
18,2592,9,2025-08-06 14:52:26.606310
19,125,422,2025-08-06 14:52:26.606333
20,1699,69,2025-08-06 14:52:26.606357
21,1895,631,2025-08-06 14:52:26.606381
22,1742,891,2025-08-06 14:52:26.606405
23,2024,939,2025-08-06 14:52:26.606429
24,599,538,2025-08-06 14:52:26.606454
25,1466,29,2025-08-06 14:52:26.606482
26,2046,703,2025-08-06 14:52:26.606508
27,1993,989,2025-08-06 14:52:26.606534
28,1743,301,2025-08-06 14:52:26.606558
29,457,801,2025-08-06 14:52:26.606581
30,2116,846,2025-08-06 14:52:26.606606
31,2523,715,2025-08-06 14:52:26.606629
32,43,601,2025-08-06 14:52:26.606653
33,789,791,2025-08-06 14:52:26.606676
34,1016,436,2025-08-06 14:52:26.606699
35,2567,459,2025-08-06 14:52:26.606724
36,2805,474,2025-08-06 14:52:26.606747
37,539,552,2025-08-06 14:52:26.606771
38,1873,248,2025-08-06 14:52:26.606796
39,701,895,2025-08-06 14:52:26.606819
40,1279,617,2025-08-06 14:52:26.606843
41,500,918,2025-08-06 14:52:26.606867
42,2914,459,2025-08-06 14:52:26.606891
43,2850,774,2025-08-06 14:52:26.606917
44,1779,421,2025-08-06 14:52:26.606941
45,696,390,2025-08-06 14:52:26.606965
46,1627,135,2025-08-06 14:52:26.606992
47,2389,505,2025-08-06 14:52:26.607016
48,670,524,2025-08-06 14:52:26.607040
49,869,595,2025-08-06 14:52:26.607065
50,2846,692,2025-08-06 14:52:26.607090
51,2238,595,2025-08-06 14:52:26.607116
52,23,373,2025-08-06 14:52:26.607141
53,2094,82,2025-08-06 14:52:26.607166
54,2418,385,2025-08-06 14:52:26.607192
55,476,519,2025-08-06 14:52:26.607217
56,1884,637,2025-08-06 14:52:26.607241
57,989,690,2025-08-06 14:52:26.607266
58,2284,739,2025-08-06 14:52:26.607291
59,26,376,2025-08-06 14:52:26.607316
60,1690,370,2025-08-06 14:52:26.607342
61,2072,859,2025-08-06 14:52:26.607367
62,277,586,2025-08-06 14:52:26.607393
63,957,71,2025-08-06 14:52:26.607417
64,1712,977,2025-08-06 14:52:26.607442
65,381,649,2025-08-06 14:52:26.607465
66,909,345,2025-08-06 14:52:26.607499
67,705,689,2025-08-06 14:52:26.607524
68,1752,873,2025-08-06 14:52:26.607549
69,465,437,2025-08-06 14:52:26.607573
70,649,206,2025-08-06 14:52:26.607597
71,688,113,2025-08-06 14:52:26.607623
72,2605,34,2025-08-06 14:52:26.607646
73,2733,957,2025-08-06 14:52:26.607671
74,369,411,2025-08-06 14:52:26.607697
75,415,690,2025-08-06 14:52:26.608474
76,1022,761,2025-08-06 14:52:26.608537
77,2502,980,2025-08-06 14:52:26.608576
78,1531,674,2025-08-06 14:52:26.608616
79,1530,71,2025-08-06 14:52:26.608647
80,1381,606,2025-08-06 14:52:26.608676
81,397,61,2025-08-06 14:52:26.608704
82,99,558,2025-08-06 14:52:26.608730
83,54,277,2025-08-06 14:52:26.608758
84,1988,271,2025-08-06 14:52:26.608783
85,1522,469,2025-08-06 14:52:26.608810
86,2938,547,2025-08-06 14:52:26.608836
87,128,470,2025-08-06 14:52:26.608861
88,758,332,2025-08-06 14:52:26.608886
89,871,992,2025-08-06 14:52:26.608910
90,305,92,2025-08-06 14:52:26.608934
91,1319,190,2025-08-06 14:52:26.608958
92,1215,508,2025-08-06 14:52:26.608983
93,2755,796,2025-08-06 14:52:26.609010
94,2268,441,2025-08-06 14:52:26.609040
95,2489,128,2025-08-06 14:52:26.609292
96,694,449,2025-08-06 14:52:26.609332
97,239,876,2025-08-06 14:52:26.609362
98,318,586,2025-08-06 14:52:26.609388
99,2882,605,2025-08-06 14:52:26.609415
100,1083,683,2025-08-06 14:52:26.609463
101,2671,345,2025-08-06 14:52:26.609591
102,1925,19,2025-08-06 14:52:26.609623
103,2441,64,2025-08-06 14:52:26.609647
104,2835,376,2025-08-06 14:52:26.609671
105,1355,140,2025-08-06 14:52:26.609695
106,2449,506,2025-08-06 14:52:26.609719
107,1427,623,2025-08-06 14:52:26.609742
108,1297,232,2025-08-06 14:52:26.609766
109,277,890,2025-08-06 14:52:26.609791
110,1391,342,2025-08-06 14:52:26.609820
111,1505,745,2025-08-06 14:52:26.609846
112,2941,855,2025-08-06 14:52:26.609869
113,41,30,2025-08-06 14:52:26.609892
114,965,59,2025-08-06 14:52:26.610959
115,2784,647,2025-08-06 14:52:26.611033
116,2723,415,2025-08-06 14:52:26.611081
117,111,572,2025-08-06 14:52:26.611119
118,3000,444,2025-08-06 14:52:26.611153
119,453,305,2025-08-06 14:52:26.611186
120,1331,751,2025-08-06 14:52:26.611218
121,377,778,2025-08-06 14:52:26.611247
122,2472,952,2025-08-06 14:52:26.611275
123,828,451,2025-08-06 14:52:26.611303
124,2682,678,2025-08-06 14:52:26.611329
125,1054,703,2025-08-06 14:52:26.611356
126,880,399,2025-08-06 14:52:26.611383
127,2098,247,2025-08-06 14:52:26.611409
128,881,225,2025-08-06 14:52:26.611437
129,2216,534,2025-08-06 14:52:26.611463
130,2832,740,2025-08-06 14:52:26.611495
131,151,336,2025-08-06 14:52:26.611520
132,2987,338,2025-08-06 14:52:26.611544
133,641,514,2025-08-06 14:52:26.611570
134,53,826,2025-08-06 14:52:26.611595
135,743,974,2025-08-06 14:52:26.611622
136,331,489,2025-08-06 14:52:26.611647
137,409,588,2025-08-06 14:52:26.611674
138,2329,795,2025-08-06 14:52:26.611700
139,1776,881,2025-08-06 14:52:26.611726
140,1393,863,2025-08-06 14:52:26.611752
141,74,26,2025-08-06 14:52:26.611778
142,2675,849,2025-08-06 14:52:26.611805
143,855,39,2025-08-06 14:52:26.611832
144,561,158,2025-08-06 14:52:26.611861
145,1976,903,2025-08-06 14:52:26.611888
146,1752,882,2025-08-06 14:52:26.611916
147,1676,863,2025-08-06 14:52:26.611944
148,65,187,2025-08-06 14:52:26.611976
149,780,391,2025-08-06 14:52:26.612005
150,344,45,2025-08-06 14:52:26.612035
151,1679,832,2025-08-06 14:52:26.612062
152,2337,762,2025-08-06 14:52:26.612088
153,1548,450,2025-08-06 14:52:26.612115
154,872,698,2025-08-06 14:52:26.612142
155,1154,47,2025-08-06 14:52:26.612169
156,2749,36,2025-08-06 14:52:26.612197
157,2073,580,2025-08-06 14:52:26.612223
158,40,113,2025-08-06 14:52:26.612251
159,2356,894,2025-08-06 14:52:26.612277
160,1373,910,2025-08-06 14:52:26.612302
161,589,646,2025-08-06 14:52:26.612328
162,1965,513,2025-08-06 14:52:26.612356
163,2160,383,2025-08-06 14:52:26.612382
164,1267,331,2025-08-06 14:52:26.612407
165,2756,200,2025-08-06 14:52:26.612433
166,1460,302,2025-08-06 14:52:26.612460
167,739,574,2025-08-06 14:52:26.612485
